200 19909
71 187 6
71 188 2
71 191 5
71 192 3
71 193 4
71 194 2
71 197 3
71 198 6
71 199 3
72 5 1
72 6 3
72 9 4
72 10 1
72 11 5
72 14 2
72 16 2
72 17 1
72 18 5
72 19 6
72 20 5
72 22 3
72 25 2
72 27 4
72 29 3
72 32 5
72 36 1
72 38 2
72 42 1
72 43 2
72 44 5
72 46 1
72 48 3
72 49 2
72 52 5
72 56 6
72 57 2
72 58 6
72 59 1
72 61 2
72 62 2
72 64 2
72 65 2
72 66 6
72 68 2
72 69 5
72 71 6
72 72 2
72 76 2
72 80 6
72 81 6
72 82 5
72 83 3
72 84 5
72 89 5
72 92 4
72 96 2
72 98 6
72 100 5
72 101 2
72 107 4
72 108 5
72 109 6
72 110 6
72 111 6
72 113 5
72 115 2
72 116 6
72 119 2
72 120 4
72 121 4
72 124 5
72 125 2
72 126 6
72 127 1
72 128 5
72 129 5
72 130 2
72 133 5
72 135 2
72 138 6
72 139 2
72 140 4
72 141 2
72 142 4
72 143 1
72 144 3
72 145 1
72 146 4
72 147 2
72 153 4
72 156 2
72 157 5
72 158 5
72 161 4
72 164 4
72 168 1
72 170 1
72 172 2
72 173 2
72 174 5
72 179 5
72 181 2
72 182 3
72 185 5
72 186 4
72 187 3
72 188 1
72 190 1
72 191 4
72 192 4
72 193 6
72 195 1
72 197 4
72 199 2
73 2 4
73 4 2
73 6 5
73 7 1
73 8 1
73 11 3
73 15 6
73 20 1
73 21 2
73 23 2
73 24 6
73 25 2
73 27 6
73 31 4
73 34 5
73 35 3
73 36 6
73 38 2
73 41 5
73 47 6
73 48 2
73 52 3
73 53 3
73 56 4
73 57 5
73 58 1
73 66 4
73 67 1
73 69 5
73 70 6
73 72 4
73 73 3
73 74 1
73 77 3
73 80 1
73 81 2
73 82 4
73 83 1
73 84 3
73 85 6
73 86 2
73 87 6
73 89 5
73 93 2
73 95 5
73 96 1
73 97 6
73 99 4
73 100 4
73 105 5
73 108 1
73 109 2
73 111 6
73 112 5
73 114 2
73 115 6
73 117 3
73 118 4
73 123 5
73 124 6
73 125 4
73 128 2
73 130 1
73 131 3
73 133 6
73 138 4
73 144 5
73 145 2
73 149 3
73 150 5
73 152 2
73 154 2
73 155 4
73 156 6
73 159 4
73 161 2
73 162 4
73 164 6
73 165 1
73 169 2
73 170 6
73 171 4
73 174 2
73 175 4
73 176 1
73 177 1
73 178 1
73 183 6
73 185 2
73 186 2
73 188 4
73 191 2
73 192 5
73 193 4
73 197 5
73 198 1
73 199 3
74 1 4
74 5 6
74 7 5
74 11 4
74 12 3
74 13 6
74 15 2
74 20 4
74 23 1
74 24 1
74 25 3
74 26 3
74 27 4
74 32 4
74 34 3
74 35 1
74 37 3
74 42 5
74 44 2
74 46 1
74 47 1
74 48 1
74 50 2
74 51 4
74 53 3
74 54 4
74 55 6
74 58 1
74 64 4
74 66 1
74 70 6
74 71 4
74 73 3
74 76 2
74 78 4
74 79 2
74 81 4
74 84 2
74 85 6
74 86 3
74 87 4
74 89 6
74 90 1
74 92 6
74 93 4
74 94 5
74 95 4
74 96 3
74 98 6
74 99 6
74 100 6
74 101 6
74 104 6
74 105 2
74 106 1
74 107 1
74 109 3
74 110 6
74 114 1
74 115 5
74 116 2
74 119 4
74 122 2
74 128 5
74 129 5
74 131 6
74 135 2
74 136 1
74 137 1
74 140 3
74 142 6
74 143 1
74 146 5
74 151 1
74 152 5
74 153 6
74 154 1
74 155 6
74 158 2
74 160 4
74 161 2
74 162 1
74 165 6
74 170 1
74 171 6
74 173 2
74 175 2
74 176 2
74 177 5
74 181 1
74 182 4
74 183 2
74 184 4
74 185 2
74 186 6
74 188 2
74 191 3
74 192 1
74 194 5
74 195 5
74 198 3
74 199 4
75 2 1
75 6 3
75 8 6
75 9 1
75 12 2
75 16 4
75 19 5
75 22 4
75 25 2
75 26 6
75 27 4
75 28 3
75 29 2
75 35 3
75 37 6
75 39 3
75 40 1
75 42 1
75 45 5
75 46 5
75 47 5
75 50 4
75 53 5
75 55 4
75 56 5
75 57 5
75 64 5
75 68 6
75 70 1
75 71 2
75 73 6
75 74 2
75 75 3
75 76 6
75 77 3
75 79 1
75 81 3
75 82 2
75 83 4
75 84 6
75 85 6
75 86 1
75 87 4
75 88 1
75 89 2
75 90 6
75 91 1
75 93 2
75 95 2
75 97 4
75 98 2
75 100 2
75 101 2
75 102 5
75 103 2
75 106 3
75 108 5
75 113 2
75 114 5
75 115 1
75 118 3
75 122 3
75 124 1
75 127 1
75 132 2
75 133 1
75 136 1
75 137 5
75 139 6
75 141 2
75 142 1
75 143 3
75 144 2
75 145 5
75 146 1
75 147 6
75 148 6
75 149 2
75 150 4
75 156 1
75 157 4
75 158 1
75 159 1
75 160 2
75 161 1
75 163 1
75 166 1
75 169 3
75 172 4
75 177 5
75 180 4
75 181 3
75 182 6
75 187 4
75 188 5
75 189 1
75 192 5
75 193 6
75 194 5
75 197 5
75 198 2
76 1 2
76 3 3
76 4 5
76 6 4
76 7 4
76 9 1
76 11 3
76 12 5
76 14 6
76 20 4
76 22 4
76 24 2
76 25 6
76 26 6
76 27 4
76 28 2
76 29 2
76 30 2
76 32 1
76 33 3
76 34 2
76 39 4
76 41 6
76 42 1
76 45 1
76 46 3
76 49 6
76 50 1
76 52 5
76 53 3
76 55 5
76 57 6
76 59 2
76 63 2
76 66 2
76 69 5
76 71 5
76 73 3
76 76 2
76 80 6
76 85 3
76 86 2
76 87 4
76 91 4
76 92 6
76 93 2
76 96 4
76 97 3
76 100 3
76 101 3
76 104 3
76 105 2
76 106 3
76 108 1
76 110 3
76 111 5
76 112 6
76 113 6
76 114 2
76 116 6
76 117 5
76 118 2
76 119 3
76 120 2
76 121 5
76 122 5
76 123 3
76 125 5
76 127 2
76 128 2
76 129 6
76 130 4
76 131 2
76 134 6
76 135 6
76 136 3
76 138 6
76 139 3
76 141 6
76 143 6
76 146 4
76 147 3
76 151 2
76 153 3
76 158 3
76 159 1
76 163 6
76 164 1
76 165 5
76 166 5
76 168 4
76 170 4
76 172 3
76 173 6
76 174 3
76 175 2
76 176 2
76 177 6
76 181 5
76 185 1
76 188 1
76 190 5
76 191 5
76 195 5
76 197 1
76 198 1
76 199 2
76 200 2
77 3 3
77 8 1
77 9 2
77 13 3
77 14 4
77 15 4
77 16 5
77 18 3
77 19 4
77 25 4
77 26 6
77 27 1
77 31 6
77 32 5
77 33 6
77 36 6
77 39 3
77 40 4
77 41 6
77 42 5
77 43 4
77 47 1
77 50 3
77 52 5
77 53 6
77 54 1
77 56 3
77 57 4
77 59 3
77 61 1
77 65 4
77 68 3
77 69 6
77 72 4
77 74 4
77 75 4
77 76 2
77 77 2
77 79 3
77 80 5
77 82 6
77 83 2
77 87 4
77 88 2
77 89 5
77 91 3
77 92 1
77 94 2
77 95 5
77 96 1
77 97 1
77 98 6
77 99 5
77 101 6
77 103 2
77 106 1
77 109 6
77 113 4
77 115 3
77 119 4
77 120 4
77 121 2
77 123 5
77 125 3
77 126 6
77 138 2
77 139 1
77 140 3
77 142 1
77 146 1
77 148 1
77 149 1
77 152 6
77 155 6
77 156 4
77 157 2
77 159 5
77 160 3
77 162 3
77 163 5
77 168 3
77 169 1
77 170 2
77 173 3
77 174 3
77 175 6
77 177 5
77 180 1
77 181 5
77 182 4
77 183 3
77 184 4
77 186 6
77 187 3
77 189 2
77 190 5
77 191 3
77 192 1
77 195 3
77 196 4
77 199 1
77 200 5
78 6 5
78 9 5
78 12 2
78 13 2
78 16 6
78 18 1
78 23 6
78 24 5
78 28 5
78 29 4
78 30 3
78 32 3
78 33 1
78 34 1
78 37 3
78 38 4
78 43 6
78 44 6
78 45 4
78 51 4
78 52 4
78 54 1
78 55 5
78 57 5
78 58 3
78 59 1
78 63 1
78 65 2
78 70 4
78 72 2
78 73 6
78 74 3
78 75 4
78 76 4
78 77 6
78 78 3
78 81 4
78 83 4
78 84 4
78 85 4
78 90 1
78 94 5
78 96 3
78 97 4
78 98 3
78 101 4
78 102 1
78 104 2
78 108 6
78 109 1
78 112 1
78 115 6
78 116 6
78 118 6
78 119 5
78 123 4
78 127 2
78 128 3
78 134 2
78 135 1
78 138 4
78 139 5
78 140 1
78 142 2
78 143 4
78 149 5
78 150 2
78 151 5
78 156 1
78 159 4
78 161 1
78 162 2
78 163 3
78 166 3
78 167 1
78 168 2
78 169 2
78 170 6
78 171 1
78 176 4
78 179 2
78 180 4
78 181 3
78 182 2
78 184 5
78 185 3
78 187 5
78 196 5
78 200 3
79 2 4
79 5 1
79 6 3
79 7 3
79 8 1
79 9 4
79 13 4
79 19 4
79 20 1
79 21 3
79 29 4
79 31 4
79 33 3
79 34 1
79 35 3
79 36 2
79 38 6
79 41 2
79 43 1
79 45 1
79 46 3
79 47 4
79 48 4
79 51 3
79 53 3
79 55 6
79 56 6
79 57 5
79 59 6
79 60 3
79 61 1
79 63 4
79 64 2
79 66 6
79 67 1
79 69 4
79 70 2
79 71 2
79 73 5
79 74 5
79 75 5
79 78 3
79 79 2
79 81 3
79 82 1
79 85 2
79 87 4
79 88 3
79 90 4
79 92 2
79 93 4
79 97 1
79 99 3
79 101 3
79 102 1
79 103 3
79 106 6
79 111 2
79 115 3
79 122 5
79 125 4
79 129 3
79 130 2
79 132 3
79 136 6
79 137 3
79 139 6
79 140 4
79 141 3
79 143 6
79 147 3
79 148 6
79 149 4
79 153 6
79 154 2
79 158 2
79 160 2
79 161 3
79 162 4
79 163 1
79 164 1
79 166 5
79 167 6
79 168 1
79 170 3
79 173 4
79 175 3
79 176 2
79 179 6
79 180 1
79 185 6
79 187 1
79 189 2
79 190 6
79 192 5
79 193 6
79 194 5
80 1 6
80 3 3
80 7 4
80 9 6
80 10 3
80 13 3
80 14 5
80 16 3
80 17 1
80 21 3
80 22 3
80 27 4
80 29 6
80 31 4
80 34 5
80 38 5
80 39 4
80 40 1
80 43 5
80 46 5
80 47 6
80 49 3
80 54 1
80 56 5
80 60 6
80 61 2
80 62 3
80 63 1
80 65 6
80 66 4
80 77 6
80 78 2
80 79 3
80 81 4
80 82 3
80 83 4
80 84 3
80 88 1
80 89 5
80 90 5
80 93 6
80 94 2
80 96 2
80 98 5
80 102 4
80 109 3
80 112 1
80 113 4
80 116 5
80 117 1
80 118 3
80 120 2
80 123 3
80 124 1
80 126 2
80 127 4
80 128 4
80 129 2
80 131 4
80 138 5
80 140 6
80 141 6
80 144 1
80 145 3
80 146 6
80 149 4
80 153 2
80 156 6
80 157 5
80 158 5
80 159 6
80 160 3
80 163 1
80 164 3
80 166 1
80 167 2
80 169 1
80 171 1
80 173 2
80 175 1
80 180 2
80 181 5
80 189 3
80 196 5
81 2 2
81 5 4
81 7 4
81 8 3
81 9 1
81 11 4
81 14 2
81 15 3
81 16 4
81 18 5
81 19 4
81 21 6
81 24 4
81 27 6
81 33 6
81 35 4
81 37 4
81 38 6
81 39 1
81 40 1
81 41 5
81 42 5
81 43 3
81 45 6
81 46 2
81 47 3
81 49 4
81 50 4
81 53 1
81 54 3
81 58 1
81 59 1
81 61 3
81 63 2
81 64 2
81 68 6
81 69 1
81 70 6
81 71 6
81 73 4
81 74 3
81 76 6
81 79 5
81 80 6
81 83 4
81 84 6
81 85 6
81 87 1
81 92 2
81 93 1
81 94 2
81 95 6
81 97 2
81 105 5
81 108 4
81 109 6
81 111 5
81 112 3
81 116 3
81 117 4
81 118 5
81 120 3
81 123 1
81 124 1
81 125 1
81 128 1
81 133 6
81 135 5
81 138 1
81 140 2
81 142 1
81 144 1
81 145 1
81 146 1
81 147 4
81 152 3
81 155 5
81 156 6
81 157 2
81 158 5
81 160 5
81 161 2
81 162 2
81 163 4
81 165 4
81 167 5
81 170 4
81 171 4
81 172 1
81 173 1
81 174 3
81 178 2
81 183 3
81 187 6
81 188 2
81 189 3
81 193 3
81 195 3
81 197 5
82 1 5
82 4 6
82 6 6
82 7 3
82 10 1
82 12 3
82 14 5
82 16 2
82 17 4
82 21 2
82 22 5
82 23 4
82 26 2
82 31 5
82 32 2
82 33 4
82 34 1
82 35 3
82 36 4
82 37 1
82 38 6
82 40 4
82 42 6
82 43 5
82 49 1
82 50 5
82 51 4
82 55 2
82 56 4
82 57 1
82 59 2
82 60 3
82 61 5
82 62 6
82 63 6
82 64 3
82 65 5
82 67 3
82 68 3
82 69 6
82 71 6
82 72 2
82 73 5
82 74 5
82 75 4
82 76 1
82 78 3
82 79 2
82 81 6
82 83 3
82 84 4
82 89 5
82 93 5
82 97 4
82 98 3
82 102 5
82 103 2
82 104 2
82 105 6
82 109 2
82 111 5
82 113 2
82 116 2
82 117 3
82 120 6
82 121 1
82 122 1
82 123 6
82 124 3
82 126 2
82 129 2
82 134 5
82 136 3
82 137 2
82 138 2
82 139 6
82 142 2
82 145 4
82 146 4
82 149 1
82 150 5
82 154 5
82 155 2
82 156 2
82 157 2
82 158 4
82 159 4
82 160 2
82 162 3
82 165 1
82 166 1
82 168 6
82 171 2
82 173 5
82 176 6
82 177 2
82 180 2
82 182 6
82 184 5
82 185 2
82 186 5
82 189 4
82 190 1
82 191 5
82 192 3
82 193 4
82 194 2
82 195 2
82 197 1
82 199 4
82 200 3
83 2 1
83 3 1
83 4 3
83 5 5
83 6 6
83 9 2
83 10 3
83 11 3
83 12 4
83 13 4
83 16 3
83 17 1
83 21 4
83 24 3
83 26 3
83 28 5
83 36 2
83 38 4
83 41 1
83 42 6
83 44 3
83 45 2
83 46 6
83 49 4
83 51 3
83 53 1
83 57 2
83 58 5
83 64 2
83 65 3
83 66 4
83 70 3
83 74 1
83 75 1
83 77 6
83 81 4
83 83 3
83 86 1
83 87 3
83 95 6
83 98 2
83 101 5
83 102 6
83 106 1
83 111 1
83 112 1
83 113 1
83 115 4
83 117 3
83 118 1
83 119 5
83 120 5
83 122 1
83 125 3
83 127 2
83 128 3
83 129 4
83 132 3
83 134 1
83 136 6
83 145 4
83 146 1
83 147 6
83 148 5
83 149 5
83 150 6
83 152 6
83 153 6
83 156 1
83 158 4
83 161 1
83 165 4
83 166 6
83 172 6
83 173 5
83 175 1
83 176 6
83 179 3
83 181 4
83 182 4
83 183 1
83 184 2
83 185 3
83 186 4
83 191 2
83 193 4
83 197 4
83 199 5
83 200 6
84 1 6
84 3 6
84 4 5
84 15 6
84 18 4
84 20 6
84 21 5
84 22 4
84 23 4
84 24 2
84 27 1
84 28 6
84 30 6
84 32 6
84 41 1
84 42 2
84 43 1
84 47 1
84 49 4
84 50 3
84 53 2
84 55 6
84 56 2
84 61 5
84 62 6
84 63 6
84 68 4
84 69 5
84 70 6
84 74 1
84 79 4
84 80 4
84 86 3
84 89 5
84 91 6
84 92 5
84 94 3
84 96 6
84 97 2
84 98 2
84 102 5
84 104 4
84 105 2
84 107 4
84 108 3
84 109 2
84 110 1
84 112 2
84 113 6
84 114 2
84 117 1
84 118 1
84 119 6
84 125 4
84 126 5
84 128 1
84 133 6
84 135 2
84 136 5
84 142 5
84 147 4
84 148 2
84 150 4
84 153 1
84 154 4
84 156 3
84 158 4
84 160 4
84 161 6
84 165 5
84 167 4
84 168 5
84 170 1
84 173 6
84 177 4
84 179 1
84 180 6
84 181 5
84 186 6
84 187 4
84 188 1
84 191 1
84 193 4
84 199 6
84 200 1
85 2 6
85 3 4
85 4 4
85 5 3
85 6 1
85 8 5
85 9 5
85 13 4
85 14 4
85 15 3
85 16 6
85 17 4
85 18 6
85 19 6
85 22 4
85 23 6
85 24 2
85 26 5
85 28 5
85 30 1
85 37 2
85 38 3
85 40 6
85 42 1
85 46 4
85 51 2
85 53 1
85 54 2
85 55 3
85 59 5
85 65 3
85 68 6
85 69 2
85 71 3
85 73 4
85 74 6
85 78 6
85 79 2
85 80 5
85 82 2
85 83 1
85 88 1
85 89 3
85 92 4
85 95 6
85 98 4
85 100 6
85 104 6
85 106 3
85 109 2
85 112 2
85 115 3
85 116 3
85 117 2
85 121 1
85 122 1
85 123 6
85 125 1
85 126 6
85 127 3
85 129 5
85 135 2
85 136 1
85 139 5
85 140 6
85 149 6
85 150 4
85 156 5
85 159 3
85 160 5
85 161 3
85 165 1
85 168 5
85 169 2
85 170 3
85 172 6
85 174 4
85 175 3
85 176 2
85 178 2
85 180 6
85 183 3
85 185 2
85 189 2
85 192 2
85 195 2
85 196 4
85 198 6
85 200 4
86 3 3
86 8 6
86 9 1
86 11 5
86 12 3
86 13 4
86 14 1
86 16 3
86 17 6
86 18 2
86 19 3
86 21 4
86 24 1
86 26 4
86 29 3
86 30 5
86 35 1
86 37 1
86 39 2
86 42 1
86 43 4
86 44 1
86 45 3
86 46 6
86 54 3
86 56 2
86 57 2
86 59 3
86 61 5
86 62 6
86 64 6
86 65 3
86 66 4
86 67 4
86 72 6
86 73 2
86 75 4
86 76 3
86 77 5
86 78 6
86 80 4
86 82 2
86 84 3
86 85 5
86 90 4
86 92 4
86 93 5
86 95 1
86 100 1
86 101 2
86 102 3
86 103 5
86 105 1
86 107 1
86 109 2
86 112 5
86 115 4
86 117 5
86 118 4
86 121 4
86 123 6
86 126 2
86 128 4
86 131 4
86 132 3
86 133 6
86 134 4
86 135 2
86 136 1
86 137 5
86 138 2
86 139 6
86 141 2
86 142 4
86 143 2
86 144 5
86 147 2
86 148 1
86 149 1
86 151 4
86 156 6
86 157 5
86 160 1
86 161 6
86 166 2
86 168 3
86 169 2
86 173 5
86 174 6
86 175 2
86 176 6
86 178 6
86 179 2
86 181 5
86 183 4
86 188 1
86 190 2
86 191 4
86 192 6
86 194 3
86 198 6
86 199 4
87 2 3
87 3 5
87 7 6
87 9 5
87 10 2
87 13 6
87 15 1
87 17 2
87 18 3
87 21 3
87 25 5
87 27 2
87 33 5
87 35 6
87 36 3
87 37 1
87 39 5
87 42 4
87 43 2
87 46 2
87 47 2
87 52 2
87 53 6
87 54 3
87 57 2
87 58 5
87 59 5
87 60 6
87 61 3
87 68 1
87 70 6
87 71 3
87 73 6
87 74 5
87 76 2
87 78 5
87 80 3
87 81 2
87 82 4
87 87 3
87 89 3
87 92 4
87 93 1
87 94 4
87 96 6
87 97 5
87 101 3
87 102 4
87 105 5
87 106 3
87 107 1
87 111 6
87 112 6
87 114 3
87 115 3
87 117 2
87 118 6
87 120 1
87 121 6
87 122 6
87 123 1
87 130 5
87 131 6
87 132 2
87 134 6
87 137 3
87 138 2
87 140 1
87 141 3
87 142 4
87 144 5
87 147 1
87 148 5
87 149 1
87 150 2
87 152 2
87 154 3
87 156 4
87 157 1
87 158 2
87 159 2
87 161 5
87 163 2
87 165 1
87 166 4
87 167 2
87 168 2
87 170 5
87 171 1
87 172 3
87 174 1
87 175 3
87 176 1
87 177 2
87 179 1
87 180 4
87 181 2
87 182 5
87 183 3
87 185 1
87 187 3
87 190 6
87 191 4
87 192 1
87 197 5
87 200 2
88 6 2
88 7 5
88 12 2
88 13 4
88 14 3
88 16 5
88 17 2
88 21 6
88 23 4
88 25 4
88 29 3
88 31 5
88 32 1
88 34 1
88 35 5
88 36 5
88 37 5
88 39 4
88 41 1
88 42 3
88 43 1
88 47 2
88 48 4
88 49 6
88 53 4
88 54 4
88 56 6
88 57 2
88 58 6
88 60 1
88 65 5
88 67 4
88 69 2
88 70 2
88 72 3
88 73 6
88 75 1
88 76 6
88 77 3
88 78 3
88 80 3
88 81 2
88 82 1
88 83 3
88 84 4
88 91 2
88 92 3
88 94 1
88 95 4
88 96 1
88 97 4
88 98 1
88 102 3
88 103 5
88 108 3
88 109 4
88 110 3
88 111 4
88 112 5
88 113 6
88 114 3
88 115 1
88 117 4
88 118 6
88 120 2
88 121 6
88 122 1
88 124 6
88 125 2
88 127 1
88 130 1
88 134 6
88 137 1
88 139 3
88 140 6
88 141 2
88 143 3
88 144 6
88 146 4
88 147 5
88 149 4
88 151 1
88 153 6
88 156 3
88 158 6
88 159 1
88 160 1
88 161 5
88 162 5
88 167 1
88 168 6
88 171 3
88 175 5
88 178 3
88 179 6
88 180 1
88 182 2
88 185 4
88 187 2
88 188 6
88 193 1
88 195 3
88 196 6
88 199 4
89 3 2
89 6 1
89 7 2
89 8 5
89 10 4
89 12 4
89 13 3
89 14 3
89 18 4
89 19 2
89 22 5
89 23 6
89 24 3
89 26 6
89 30 5
89 31 1
89 34 2
89 35 1
89 38 1
89 39 4
89 40 1
89 41 6
89 42 5
89 43 5
89 48 3
89 49 3
89 50 5
89 53 6
89 56 5
89 58 2
89 59 4
89 60 2
89 61 2
89 63 1
89 65 6
89 66 3
89 68 5
89 69 3
89 72 1
89 75 1
89 76 5
89 78 6
89 84 2
89 85 5
89 86 1
89 88 3
89 91 6
89 92 5
89 95 1
89 96 5
89 97 5
89 98 5
89 99 5
89 101 5
89 102 1
89 103 3
89 104 5
89 106 2
89 108 5
89 109 1
89 116 5
89 118 2
89 121 4
89 122 4
89 123 4
89 124 1
89 125 4
89 126 5
89 128 1
89 129 1
89 131 1
89 137 2
89 138 3
89 141 5
89 142 4
89 143 3
89 144 2
89 145 6
89 148 2
89 151 1
89 152 4
89 153 1
89 156 6
89 158 2
89 159 2
89 161 5
89 162 6
89 167 2
89 168 5
89 170 1
89 172 1
89 177 5
89 183 3
89 188 2
89 189 1
89 195 3
90 1 1
90 3 3
90 4 4
90 10 1
90 14 1
90 15 5
90 18 1
90 20 5
90 22 4
90 23 1
90 26 2
90 28 6
90 29 2
90 30 5
90 31 5
90 36 1
90 40 3
90 41 4
90 44 2
90 45 2
90 48 3
90 49 6
90 50 4
90 53 2
90 56 2
90 60 3
90 65 3
90 66 5
90 67 6
90 75 4
90 76 5
90 77 5
90 78 4
90 79 3
90 82 5
90 84 3
90 85 6
90 86 4
90 88 3
90 89 1
90 91 1
90 92 3
90 93 3
90 94 2
90 98 4
90 100 4
90 103 4
90 104 4
90 109 4
90 111 5
90 112 1
90 114 5
90 115 2
90 118 2
90 120 4
90 121 2
90 122 1
90 123 1
90 124 4
90 125 5
90 126 4
90 128 4
90 130 5
90 132 6
90 134 6
90 135 3
90 136 3
90 138 6
90 139 1
90 140 3
90 143 5
90 144 4
90 146 3
90 147 4
90 148 6
90 152 4
90 153 1
90 156 5
90 157 4
90 158 1
90 159 2
90 162 6
90 164 5
90 171 3
90 172 3
90 174 1
90 175 6
90 176 4
90 177 1
90 178 4
90 179 6
90 186 5
90 187 4
90 188 6
90 189 6
90 194 1
90 195 6
91 2 2
91 3 3
91 5 1
91 7 1
91 8 1
91 9 5
91 12 5
91 13 6
91 17 1
91 20 6
91 23 3
91 28 3
91 30 1
91 31 6
91 32 6
91 33 3
91 40 1
91 41 1
91 42 6
91 45 1
91 48 2
91 49 3
91 51 5
91 54 5
91 55 1
91 57 5
91 64 5
91 67 1
91 69 5
91 70 3
91 73 2
91 74 5
91 75 2
91 76 1
91 78 3
91 79 5
91 82 4
91 83 4
91 84 6
91 88 4
91 89 4
91 92 2
91 94 5
91 97 2
91 99 4
91 101 2
91 105 1
91 107 2
91 108 5
91 111 2
91 112 5
91 113 1
91 114 6
91 117 5
91 118 2
91 119 2
91 120 4
91 121 6
91 124 5
91 126 5
91 127 2
91 128 4
91 129 2
91 130 5
91 131 5
91 132 4
91 140 1
91 142 6
91 143 2
91 144 3
91 146 3
91 150 4
91 151 2
91 152 1
91 153 5
91 154 4
91 157 1
91 159 1
91 161 6
91 164 5
91 165 1
91 166 5
91 168 3
91 169 1
91 171 3
91 172 2
91 173 3
91 174 3
91 175 2
91 177 2
91 178 1
91 179 1
91 180 3
91 182 2
91 186 1
91 190 6
91 191 2
91 195 3
91 197 2
91 198 6
91 199 1
91 200 2
92 1 6
92 3 4
92 4 4
92 5 2
92 7 4
92 10 6
92 13 1
92 17 1
92 18 4
92 20 1
92 21 5
92 24 6
92 27 3
92 28 6
92 30 4
92 32 4
92 33 3
92 34 3
92 36 1
92 37 3
92 38 5
92 40 3
92 41 4
92 45 1
92 46 2
92 47 2
92 49 2
92 50 1
92 54 2
92 56 3
92 58 6
92 59 6
92 63 3
92 64 2
92 66 6
92 69 6
92 70 2
92 72 5
92 73 3
92 74 1
92 76 5
92 80 3
92 82 5
92 83 2
92 86 1
92 87 1
92 92 3
92 93 5
92 95 6
92 96 5
92 97 3
92 98 4
92 99 4
92 100 3
92 101 6
92 103 1
92 107 4
92 108 6
92 109 6
92 111 4
92 113 1
92 114 4
92 121 2
92 123 6
92 125 5
92 126 3
92 128 1
92 129 3
92 130 2
92 132 6
92 136 4
92 137 6
92 139 1
92 143 4
92 144 4
92 145 4
92 147 3
92 148 4
92 150 2
92 152 6
92 154 4
92 156 5
92 157 3
92 159 1
92 160 2
92 163 1
92 168 2
92 170 4
92 171 3
92 172 3
92 173 1
92 177 3
92 187 6
92 190 2
92 191 2
92 192 1
92 194 5
92 195 2
92 197 5
92 199 6
92 200 5
93 6 1
93 7 3
93 8 4
93 9 1
93 11 3
93 12 3
93 14 3
93 16 3
93 19 3
93 20 6
93 21 2
93 24 6
93 25 5
93 27 2
93 33 5
93 35 4
93 37 1
93 39 5
93 40 5
93 45 6
93 46 6
93 49 3
93 51 4
93 55 2
93 56 5
93 58 2
93 60 1
93 62 3
93 63 6
93 64 1
93 65 3
93 66 2
93 70 1
93 71 2
93 72 6
93 77 5
93 79 1
93 81 6
93 82 6
93 87 4
93 90 6
93 91 6
93 99 2
93 103 2
93 104 1
93 106 2
93 108 3
93 109 4
93 110 2
93 111 4
93 113 2
93 114 4
93 116 3
93 119 3
93 120 1
93 121 4
93 122 1
93 128 3
93 130 2
93 133 5
93 135 4
93 136 1
93 139 3
93 140 6
93 142 2
93 144 3
93 145 2
93 148 1
93 150 3
93 152 1
93 153 2
93 155 3
93 156 6
93 157 3
93 159 5
93 162 5
93 167 6
93 168 6
93 171 2
93 172 1
93 173 2
93 175 4
93 176 3
93 177 6
93 180 6
93 181 2
93 184 2
93 185 4
93 188 2
93 190 5
93 193 1
93 194 1
93 195 4
93 196 4
93 198 4
93 199 5
94 1 5
94 6 6
94 7 4
94 8 2
94 9 4
94 10 5
94 11 6
94 12 3
94 13 1
94 14 2
94 15 3
94 23 1
94 26 6
94 28 3
94 30 3
94 32 3
94 33 1
94 35 1
94 36 2
94 43 3
94 44 1
94 46 5
94 48 2
94 50 4
94 51 6
94 53 4
94 54 4
94 55 5
94 56 2
94 58 2
94 61 4
94 63 4
94 65 2
94 66 3
94 67 3
94 68 6
94 69 3
94 71 1
94 72 1
94 73 6
94 75 6
94 76 6
94 77 4
94 79 6
94 80 3
94 83 4
94 84 5
94 85 2
94 86 3
94 87 1
94 88 5
94 93 4
94 94 2
94 96 3
94 99 6
94 100 5
94 101 4
94 102 5
94 107 5
94 108 6
94 109 6
94 112 5
94 114 5
94 118 5
94 122 4
94 125 4
94 126 2
94 128 2
94 129 2
94 130 1
94 132 2
94 133 3
94 136 2
94 141 3
94 142 3
94 143 1
94 144 6
94 146 1
94 148 1
94 150 1
94 152 6
94 153 3
94 154 5
94 160 2
94 162 2
94 163 5
94 167 2
94 170 3
94 171 5
94 172 5
94 173 4
94 175 2
94 176 1
94 177 3
94 178 1
94 180 2
94 182 1
94 185 3
94 186 6
94 187 3
94 188 5
94 192 5
94 194 5
94 195 2
94 197 3
94 198 1
94 199 2
94 200 6
95 2 6
95 5 3
95 6 1
95 8 3
95 9 4
95 10 1
95 11 2
95 12 6
95 13 5
95 14 1
95 15 1
95 16 4
95 19 3
95 20 5
95 22 2
95 34 5
95 39 1
95 41 4
95 42 4
95 44 2
95 45 4
95 46 6
95 47 5
95 48 1
95 49 1
95 50 2
95 54 3
95 55 4
95 56 5
95 60 4
95 61 6
95 66 6
95 68 6
95 70 5
95 73 6
95 74 1
95 76 6
95 78 4
95 82 2
95 83 2
95 85 1
95 86 1
95 87 4
95 88 2
95 89 1
95 90 1
95 91 5
95 94 3
95 95 3
95 96 1
95 98 2
95 99 1
95 101 5
